sample_id,dataset_name,source_id,json_path,video_base,video_path,view,start_sec,end_sec,label,korean_text,category,realm,thema,detailThema,video_exists
nikl_VXPAKOKS240779610_005,nikl,VXPAKOKS240779610,data\raw\labels\VXPAKOKS240779610.json,VXPAKOKS240779610,data\raw\videos\VXPAKOKS240779610R.mp4,right,4.354,4.694,없다1,너는 혹시 뱃멀미 같은 거는 없어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779630_000,nikl,VXPAKOKS240779630,data\raw\labels\VXPAKOKS240779630.json,VXPAKOKS240779630,data\raw\videos\VXPAKOKS240779630R.mp4,right,1.309,1.392,지시1,나는 도서의 가격이 과도하게 규제되고 있다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779630_001,nikl,VXPAKOKS240779630,data\raw\labels\VXPAKOKS240779630.json,VXPAKOKS240779630,data\raw\videos\VXPAKOKS240779630R.mp4,right,1.724,1.825,생각2,나는 도서의 가격이 과도하게 규제되고 있다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779630_006,nikl,VXPAKOKS240779630,data\raw\labels\VXPAKOKS240779630.json,VXPAKOKS240779630,data\raw\videos\VXPAKOKS240779630R.mp4,right,5.965,6.129,느끼다1,나는 도서의 가격이 과도하게 규제되고 있다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779630_007,nikl,VXPAKOKS240779630,data\raw\labels\VXPAKOKS240779630.json,VXPAKOKS240779630,data\raw\videos\VXPAKOKS240779630R.mp4,right,6.273,6.351,지시1,나는 도서의 가격이 과도하게 규제되고 있다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779630_009,nikl,VXPAKOKS240779630,data\raw\labels\VXPAKOKS240779630.json,VXPAKOKS240779630,data\raw\videos\VXPAKOKS240779630R.mp4,right,2.56,2.728,돈1,나는 도서의 가격이 과도하게 규제되고 있다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779640_005,nikl,VXPAKOKS240779640,data\raw\labels\VXPAKOKS240779640.json,VXPAKOKS240779640,data\raw\videos\VXPAKOKS240779640R.mp4,right,4.678,4.783,생각2,도서 정가제를 적용하는 거에 대해서는 어찌 생각을 해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779640_006,nikl,VXPAKOKS240779640,data\raw\labels\VXPAKOKS240779640.json,VXPAKOKS240779640,data\raw\videos\VXPAKOKS240779640R.mp4,right,4.95,5.117,무엇1,도서 정가제를 적용하는 거에 대해서는 어찌 생각을 해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779640_007,nikl,VXPAKOKS240779640,data\raw\labels\VXPAKOKS240779640.json,VXPAKOKS240779640,data\raw\videos\VXPAKOKS240779640R.mp4,right,2.154,2.236,돈1,도서 정가제를 적용하는 거에 대해서는 어찌 생각을 해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779660_000,nikl,VXPAKOKS240779660,data\raw\labels\VXPAKOKS240779660.json,VXPAKOKS240779660,data\raw\videos\VXPAKOKS240779660R.mp4,right,2.252,2.353,지시1,나도 말을 많이 했더니 배고프다.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779660_004,nikl,VXPAKOKS240779660,data\raw\labels\VXPAKOKS240779660.json,VXPAKOKS240779660,data\raw\videos\VXPAKOKS240779660R.mp4,right,4.501,4.691,너나같다1,나도 말을 많이 했더니 배고프다.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779670_001,nikl,VXPAKOKS240779670,data\raw\labels\VXPAKOKS240779670.json,VXPAKOKS240779670,data\raw\videos\VXPAKOKS240779670R.mp4,right,2.101,2.211,먹다1,좀 있다가 밥 먹으러 갈까?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779670_002,nikl,VXPAKOKS240779670,data\raw\labels\VXPAKOKS240779670.json,VXPAKOKS240779670,data\raw\videos\VXPAKOKS240779670R.mp4,right,2.256,2.662,가다1,좀 있다가 밥 먹으러 갈까?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779680_000,nikl,VXPAKOKS240779680,data\raw\labels\VXPAKOKS240779680.json,VXPAKOKS240779680,data\raw\videos\VXPAKOKS240779680R.mp4,right,1.547,1.661,먹다1,못 먹는 음식 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779680_002,nikl,VXPAKOKS240779680,data\raw\labels\VXPAKOKS240779680.json,VXPAKOKS240779680,data\raw\videos\VXPAKOKS240779680R.mp4,right,2.681,3.058,있다1,못 먹는 음식 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779690_000,nikl,VXPAKOKS240779690,data\raw\labels\VXPAKOKS240779690.json,VXPAKOKS240779690,data\raw\videos\VXPAKOKS240779690R.mp4,right,1.935,2.044,지시1,나는 해산물을 못 먹어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779690_005,nikl,VXPAKOKS240779690,data\raw\labels\VXPAKOKS240779690.json,VXPAKOKS240779690,data\raw\videos\VXPAKOKS240779690R.mp4,right,4.272,4.354,먹다1,나는 해산물을 못 먹어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779700_000,nikl,VXPAKOKS240779700,data\raw\labels\VXPAKOKS240779700.json,VXPAKOKS240779700,data\raw\videos\VXPAKOKS240779700R.mp4,right,1.698,2.068,지시1,난 문어나 낙지는 먹어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779700_003,nikl,VXPAKOKS240779700,data\raw\labels\VXPAKOKS240779700.json,VXPAKOKS240779700,data\raw\videos\VXPAKOKS240779700R.mp4,right,3.607,3.82,먹다1,난 문어나 낙지는 먹어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779710_000,nikl,VXPAKOKS240779710,data\raw\labels\VXPAKOKS240779710.json,VXPAKOKS240779710,data\raw\videos\VXPAKOKS240779710R.mp4,right,1.211,1.277,지시1,나도 조개 안 좋아해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779710_003,nikl,VXPAKOKS240779710,data\raw\labels\VXPAKOKS240779710.json,VXPAKOKS240779710,data\raw\videos\VXPAKOKS240779710R.mp4,right,2.901,2.973,없다1,나도 조개 안 좋아해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779710_004,nikl,VXPAKOKS240779710,data\raw\labels\VXPAKOKS240779710.json,VXPAKOKS240779710,data\raw\videos\VXPAKOKS240779710R.mp4,right,3.251,3.511,너나같다1,나도 조개 안 좋아해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779720_000,nikl,VXPAKOKS240779720,data\raw\labels\VXPAKOKS240779720.json,VXPAKOKS240779720,data\raw\videos\VXPAKOKS240779720R.mp4,right,1.476,1.59,지시1,난 음식을 굉장히 좋아해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779720_001,nikl,VXPAKOKS240779720,data\raw\labels\VXPAKOKS240779720.json,VXPAKOKS240779720,data\raw\videos\VXPAKOKS240779720R.mp4,right,1.831,2.166,먹다1,난 음식을 굉장히 좋아해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779730_001,nikl,VXPAKOKS240779730,data\raw\labels\VXPAKOKS240779730.json,VXPAKOKS240779730,data\raw\videos\VXPAKOKS240779730R.mp4,right,2.066,2.302,집1,아는 맛집 같은 거 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779730_003,nikl,VXPAKOKS240779730,data\raw\labels\VXPAKOKS240779730.json,VXPAKOKS240779730,data\raw\videos\VXPAKOKS240779730R.mp4,right,3.08,3.418,있다1,아는 맛집 같은 거 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779740_001,nikl,VXPAKOKS240779740,data\raw\labels\VXPAKOKS240779740.json,VXPAKOKS240779740,data\raw\videos\VXPAKOKS240779740R.mp4,right,3.304,3.483,곳1,합정에 맛있는 거 어디 있니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779750_001,nikl,VXPAKOKS240779750,data\raw\labels\VXPAKOKS240779750.json,VXPAKOKS240779750,data\raw\videos\VXPAKOKS240779750R.mp4,right,2.446,2.661,곳1,합정에는 맛있는 게 하나 있어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779760_001,nikl,VXPAKOKS240779760,data\raw\labels\VXPAKOKS240779760.json,VXPAKOKS240779760,data\raw\videos\VXPAKOKS240779760R.mp4,right,2.896,3.036,곳1,합정에 뭐가 맛있다고 했었어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779760_005,nikl,VXPAKOKS240779760,data\raw\labels\VXPAKOKS240779760.json,VXPAKOKS240779760,data\raw\videos\VXPAKOKS240779760R.mp4,right,4.686,5.182,무엇1,합정에 뭐가 맛있다고 했었어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779770_000,nikl,VXPAKOKS240779770,data\raw\labels\VXPAKOKS240779770.json,VXPAKOKS240779770,data\raw\videos\VXPAKOKS240779770R.mp4,right,2.467,2.53,먹다1,간단하게 먹자.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779780_002,nikl,VXPAKOKS240779780,data\raw\labels\VXPAKOKS240779780.json,VXPAKOKS240779780,data\raw\videos\VXPAKOKS240779780R.mp4,right,4.116,4.256,좋다1,어떤 주류를 많이 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779780_003,nikl,VXPAKOKS240779780,data\raw\labels\VXPAKOKS240779780.json,VXPAKOKS240779780,data\raw\videos\VXPAKOKS240779780R.mp4,right,4.393,4.541,무엇1,어떤 주류를 많이 좋아해?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779790_000,nikl,VXPAKOKS240779790,data\raw\labels\VXPAKOKS240779790.json,VXPAKOKS240779790,data\raw\videos\VXPAKOKS240779790R.mp4,right,1.624,1.777,지시1,난 사실 소주를 가장 좋아해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779800_009,nikl,VXPAKOKS240779800,data\raw\labels\VXPAKOKS240779800.json,VXPAKOKS240779800,data\raw\videos\VXPAKOKS240779800R.mp4,right,7.177,7.473,맞다4,너를 처음 만났었던 게 신입생 환영회 그 술자리였잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779810_000,nikl,VXPAKOKS240779810,data\raw\labels\VXPAKOKS240779810.json,VXPAKOKS240779810,data\raw\videos\VXPAKOKS240779810R.mp4,right,1.743,1.977,등수:1등,일단 밥을 1차로 먹고 2차로 술집을 가는 건 어떨까?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779820_001,nikl,VXPAKOKS240779820,data\raw\labels\VXPAKOKS240779820.json,VXPAKOKS240779820,data\raw\videos\VXPAKOKS240779820R.mp4,right,1.717,2.052,원하다1,혹시 면이 좋니 밥이 좋니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779820_002,nikl,VXPAKOKS240779820,data\raw\labels\VXPAKOKS240779820.json,VXPAKOKS240779820,data\raw\videos\VXPAKOKS240779820R.mp4,right,2.235,2.417,먹다1,혹시 면이 좋니 밥이 좋니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779820_003,nikl,VXPAKOKS240779820,data\raw\labels\VXPAKOKS240779820.json,VXPAKOKS240779820,data\raw\videos\VXPAKOKS240779820R.mp4,right,2.592,2.979,원하다1,혹시 면이 좋니 밥이 좋니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779830_000,nikl,VXPAKOKS240779830,data\raw\labels\VXPAKOKS240779830.json,VXPAKOKS240779830,data\raw\videos\VXPAKOKS240779830R.mp4,right,1.419,1.54,지시1,나 와인에는 약해서 와인 잘 먹진 않아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779830_006,nikl,VXPAKOKS240779830,data\raw\labels\VXPAKOKS240779830.json,VXPAKOKS240779830,data\raw\videos\VXPAKOKS240779830R.mp4,right,4.356,4.761,먹다1,나 와인에는 약해서 와인 잘 먹진 않아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779830_007,nikl,VXPAKOKS240779830,data\raw\labels\VXPAKOKS240779830.json,VXPAKOKS240779830,data\raw\videos\VXPAKOKS240779830R.mp4,right,4.933,5.149,아니다2,나 와인에는 약해서 와인 잘 먹진 않아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779840_001,nikl,VXPAKOKS240779840,data\raw\labels\VXPAKOKS240779840.json,VXPAKOKS240779840,data\raw\videos\VXPAKOKS240779840R.mp4,right,2.378,2.508,지시1#,점심 너네 집에서 먹고 왔잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779840_002,nikl,VXPAKOKS240779840,data\raw\labels\VXPAKOKS240779840.json,VXPAKOKS240779840,data\raw\videos\VXPAKOKS240779840R.mp4,right,2.737,2.835,집1,점심 너네 집에서 먹고 왔잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779840_003,nikl,VXPAKOKS240779840,data\raw\labels\VXPAKOKS240779840.json,VXPAKOKS240779840,data\raw\videos\VXPAKOKS240779840R.mp4,right,3.085,3.199,먹다1,점심 너네 집에서 먹고 왔잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779850_001,nikl,VXPAKOKS240779850,data\raw\labels\VXPAKOKS240779850.json,VXPAKOKS240779850,data\raw\videos\VXPAKOKS240779850R.mp4,right,2.315,2.491,먹다1,한식 좋아하지.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779850_003,nikl,VXPAKOKS240779850,data\raw\labels\VXPAKOKS240779850.json,VXPAKOKS240779850,data\raw\videos\VXPAKOKS240779850R.mp4,right,3.578,3.809,좋다1,한식 좋아하지.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779860_000,nikl,VXPAKOKS240779860,data\raw\labels\VXPAKOKS240779860.json,VXPAKOKS240779860,data\raw\videos\VXPAKOKS240779860R.mp4,right,1.368,1.465,지시1,나는 한식 중식 양식 중에 양식을 제일 좋아하는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779860_001,nikl,VXPAKOKS240779860,data\raw\labels\VXPAKOKS240779860.json,VXPAKOKS240779860,data\raw\videos\VXPAKOKS240779860R.mp4,right,1.711,2.045,먹다1,나는 한식 중식 양식 중에 양식을 제일 좋아하는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779860_006,nikl,VXPAKOKS240779860,data\raw\labels\VXPAKOKS240779860.json,VXPAKOKS240779860,data\raw\videos\VXPAKOKS240779860R.mp4,right,5.025,5.162,지시1,나는 한식 중식 양식 중에 양식을 제일 좋아하는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779860_008,nikl,VXPAKOKS240779860,data\raw\labels\VXPAKOKS240779860.json,VXPAKOKS240779860,data\raw\videos\VXPAKOKS240779860R.mp4,right,6.151,6.253,지시1,나는 한식 중식 양식 중에 양식을 제일 좋아하는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779860_009,nikl,VXPAKOKS240779860,data\raw\labels\VXPAKOKS240779860.json,VXPAKOKS240779860,data\raw\videos\VXPAKOKS240779860R.mp4,right,6.487,6.584,좋다1,나는 한식 중식 양식 중에 양식을 제일 좋아하는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779860_010,nikl,VXPAKOKS240779860,data\raw\labels\VXPAKOKS240779860.json,VXPAKOKS240779860,data\raw\videos\VXPAKOKS240779860R.mp4,right,6.738,6.936,느끼다1,나는 한식 중식 양식 중에 양식을 제일 좋아하는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779870_000,nikl,VXPAKOKS240779870,data\raw\labels\VXPAKOKS240779870.json,VXPAKOKS240779870,data\raw\videos\VXPAKOKS240779870R.mp4,right,2.302,2.427,집1,집에서 해 먹는 것도 양식을 주로 해 먹은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779870_004,nikl,VXPAKOKS240779870,data\raw\labels\VXPAKOKS240779870.json,VXPAKOKS240779870,data\raw\videos\VXPAKOKS240779870R.mp4,right,4.546,4.853,느끼다1,집에서 해 먹는 것도 양식을 주로 해 먹은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779880_000,nikl,VXPAKOKS240779880,data\raw\labels\VXPAKOKS240779880.json,VXPAKOKS240779880,data\raw\videos\VXPAKOKS240779880R.mp4,right,1.899,2.026,지시1#,너는 양식 좋아한다 그랬잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779880_002,nikl,VXPAKOKS240779880,data\raw\labels\VXPAKOKS240779880.json,VXPAKOKS240779880,data\raw\videos\VXPAKOKS240779880R.mp4,right,3.005,3.12,먹다1,너는 양식 좋아한다 그랬잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779880_003,nikl,VXPAKOKS240779880,data\raw\labels\VXPAKOKS240779880.json,VXPAKOKS240779880,data\raw\videos\VXPAKOKS240779880R.mp4,right,3.318,3.501,좋다1,너는 양식 좋아한다 그랬잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779880_005,nikl,VXPAKOKS240779880,data\raw\labels\VXPAKOKS240779880.json,VXPAKOKS240779880,data\raw\videos\VXPAKOKS240779880R.mp4,right,4.112,4.461,맞다4,너는 양식 좋아한다 그랬잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779890_000,nikl,VXPAKOKS240779890,data\raw\labels\VXPAKOKS240779890.json,VXPAKOKS240779890,data\raw\videos\VXPAKOKS240779890R.mp4,right,1.411,1.474,지시1#,너는 요번에 연말에 여행 안 가?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779890_001,nikl,VXPAKOKS240779890,data\raw\labels\VXPAKOKS240779890.json,VXPAKOKS240779890,data\raw\videos\VXPAKOKS240779890R.mp4,right,1.737,1.858,오늘1,너는 요번에 연말에 여행 안 가?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240779890_004,nikl,VXPAKOKS240779890,data\raw\labels\VXPAKOKS240779890.json,VXPAKOKS240779890,data\raw\videos\VXPAKOKS240779890R.mp4,right,2.714,2.87,여행1,너는 요번에 연말에 여행 안 가?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
